date,time,app,pid,x,y
11/03/2020,20:10:29,Terminal,2578,939.96875,627.90625
11/03/2020,20:10:30,Terminal,2578,939.96875,627.90625
11/03/2020,20:10:31,Terminal,2578,707.71484375,491.578125
11/03/2020,20:10:32,Terminal,2578,707.71484375,491.578125
11/03/2020,20:10:33,Terminal,2578,707.71484375,491.578125
11/03/2020,20:10:34,Terminal,2578,324.4140625,221.16796875
11/03/2020,20:10:35,Terminal,2578,634.61328125,487.359375
11/03/2020,20:10:36,Terminal,2578,4.90625,180.7578125
11/03/2020,20:10:37,Finder,345,52.5859375,90.203125
11/03/2020,20:10:38,Finder,345,671.17578125,406.98046875
11/03/2020,20:10:39,Finder,345,663.1484375,377.390625
11/03/2020,20:10:40,Finder,345,858.875,315.4140625
11/03/2020,20:10:41,Finder,345,1160.15625,434.0234375
11/03/2020,20:10:42,Finder,345,1159.16796875,434.0234375
11/03/2020,20:10:43,Finder,345,1058.3984375,834.9453125
11/03/2020,20:10:44,Finder,345,1102.33203125,310.84765625
11/03/2020,20:10:45,Finder,345,1283.43359375,313.109375
11/03/2020,20:10:46,Finder,345,1297.484375,290.3671875
11/03/2020,20:10:47,Finder,345,1297.484375,289.90234375
11/03/2020,20:10:48,Finder,345,1291.9375,278.71484375
11/03/2020,20:10:49,Finder,345,1291.9375,278.71484375
11/03/2020,20:10:50,Finder,345,636.2421875,723.76171875
11/03/2020,20:10:51,Finder,345,636.2421875,723.76171875
11/03/2020,20:10:52,Finder,345,636.2421875,723.76171875
11/03/2020,20:10:53,Finder,345,407.5625,111.984375
11/03/2020,20:10:54,Finder,345,449.2421875,231.32421875
11/03/2020,20:10:55,Finder,345,459.46875,233.625
11/03/2020,20:10:56,Google Chrome,297,1439.98046875,899.98046875
11/03/2020,20:10:57,Google Chrome,297,1267.5234375,857.72265625
11/03/2020,20:10:58,Google Chrome,297,1267.5234375,857.72265625
11/03/2020,20:10:59,Google Chrome,297,1439.98046875,473.06640625
11/03/2020,20:11:00,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:01,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:02,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:03,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:04,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:05,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:06,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:07,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:08,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:09,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:10,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:11,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:12,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:13,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:14,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:15,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:16,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:17,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:18,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:19,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:20,Terminal,2578,1130.3984375,710.1640625
11/03/2020,20:11:21,Google Chrome,297,549.8984375,404.3984375
11/03/2020,20:11:22,Google Chrome,297,657.54296875,438.3515625
11/03/2020,20:11:23,Google Chrome,297,657.54296875,438.3515625
11/03/2020,20:11:24,Google Chrome,297,657.54296875,438.3515625
11/03/2020,20:11:25,Google Chrome,297,786.59375,43.109375
11/03/2020,20:11:26,Google Chrome,297,792.7578125,54.39453125
11/03/2020,20:11:27,Google Chrome,297,213.02734375,54.4140625
11/03/2020,20:11:28,Google Chrome,297,258.296875,54.07421875
11/03/2020,20:11:29,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:30,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:31,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:32,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:33,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:34,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:35,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:36,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:37,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:38,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:39,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:40,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:41,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:42,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:43,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:44,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:45,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:46,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:47,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:48,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:49,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:50,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:51,Google Chrome,297,475.50390625,638.94921875
11/03/2020,20:11:52,Google Chrome,297,387.38671875,604.66796875
11/03/2020,20:11:53,Google Chrome,297,340.1015625,42.34375
11/03/2020,20:11:54,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:11:55,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:11:56,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:11:57,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:11:58,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:11:59,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:00,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:01,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:02,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:03,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:04,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:05,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:06,Google Chrome,297,602.01171875,465.73828125
11/03/2020,20:12:07,Google Chrome,297,602.01171875,465.73828125
