date,time,app,pid,x,y
09/22/2020,16:32:50,Firefox,23353,1294.47265625,496.0078125
09/22/2020,16:32:51,Firefox,23353,1294.47265625,496.0078125
09/22/2020,16:32:52,Firefox,23353,1026.39453125,504.515625
09/22/2020,16:32:53,Firefox,23353,1026.39453125,504.515625
09/22/2020,16:32:54,Firefox,23353,1026.39453125,504.515625
09/22/2020,16:32:55,Firefox,23353,940.9140625,523.86328125
09/22/2020,16:32:56,Firefox,23353,866.98046875,531.4296875
09/22/2020,16:32:57,Firefox,23353,845.62890625,532.6796875
09/22/2020,16:32:58,Firefox,23353,983.30859375,503.83203125
09/22/2020,16:32:59,Firefox,23353,990.8203125,504.76171875
09/22/2020,16:33:00,Firefox,23353,990.8203125,504.76171875
09/22/2020,16:33:01,Firefox,23353,990.8203125,504.76171875
09/22/2020,16:33:02,Firefox,23353,990.8203125,504.76171875
09/22/2020,16:33:03,Firefox,23353,990.8203125,504.76171875
09/22/2020,16:33:04,Firefox,23353,990.8203125,504.76171875
09/22/2020,16:33:05,Firefox,23353,864.234375,548.6328125
09/22/2020,16:33:06,Firefox,23353,953.14453125,548.07421875
09/22/2020,16:33:07,Firefox,23353,997.328125,546.296875
09/22/2020,16:33:08,Firefox,23353,997.328125,546.296875
09/22/2020,16:33:09,Firefox,23353,997.328125,546.296875
09/22/2020,16:33:10,Firefox,23353,997.328125,546.296875
09/22/2020,16:33:11,Firefox,23353,949.32421875,562.5625
09/22/2020,16:33:12,Firefox,23353,1149.07421875,577.375
09/22/2020,16:33:13,Firefox,23353,1148.234375,587.79296875
09/22/2020,16:33:14,Firefox,23353,1148.234375,587.79296875
09/22/2020,16:33:15,Firefox,23353,1148.234375,587.79296875
09/22/2020,16:33:16,Firefox,23353,871.61328125,604.90234375
09/22/2020,16:33:17,Firefox,23353,824.4921875,602.40625
09/22/2020,16:33:18,Firefox,23353,824.4921875,602.40625
09/22/2020,16:33:19,Firefox,23353,824.4921875,602.40625
09/22/2020,16:33:20,Firefox,23353,824.4921875,602.40625
09/22/2020,16:33:21,Firefox,23353,824.4921875,602.40625
09/22/2020,16:33:22,Firefox,23353,824.4921875,602.40625
09/22/2020,16:33:23,Firefox,23353,897.39453125,599.328125
09/22/2020,16:33:24,Firefox,23353,1073.18359375,580.6640625
09/22/2020,16:33:25,Firefox,23353,1092.17578125,588.75
09/22/2020,16:33:26,Firefox,23353,876.28515625,608.390625
09/22/2020,16:33:27,Firefox,23353,876.28515625,607.89453125
09/22/2020,16:33:28,Firefox,23353,898.66015625,628.01171875
09/22/2020,16:33:29,Firefox,23353,891.46875,641.05859375
09/22/2020,16:33:30,Firefox,23353,846.91015625,642.87890625
09/22/2020,16:33:31,Firefox,23353,779.91796875,676.62109375
09/22/2020,16:33:32,Firefox,23353,779.91796875,676.62109375
09/22/2020,16:33:33,Firefox,23353,778.64453125,708.60546875
09/22/2020,16:33:34,Firefox,23353,778.64453125,708.60546875
09/22/2020,16:33:35,Firefox,23353,778.64453125,708.60546875
09/22/2020,16:33:36,Firefox,23353,778.64453125,708.60546875
09/22/2020,16:33:37,Firefox,23353,778.64453125,708.60546875
09/22/2020,16:33:38,Firefox,23353,926.96484375,293.55859375
09/22/2020,16:33:39,Firefox,23353,761.91015625,464.67578125
09/22/2020,16:33:40,Firefox,23353,897.38671875,351.515625
09/22/2020,16:33:41,Firefox,23353,891.73828125,397.4375
09/22/2020,16:33:42,Firefox,23353,900.7578125,394.1171875
09/22/2020,16:33:43,Firefox,23353,745.734375,363.0703125
09/22/2020,16:33:44,Firefox,23353,983.7734375,375.92578125
09/22/2020,16:33:45,Firefox,23353,1070.62109375,419.8203125
09/22/2020,16:33:46,Firefox,23353,1186.26953125,415.18359375
09/22/2020,16:33:47,Firefox,23353,1186.26953125,415.18359375
09/22/2020,16:33:48,Firefox,23353,904.91015625,478.40625
09/22/2020,16:33:49,Firefox,23353,702.96875,727.0703125
09/22/2020,16:33:50,Firefox,23353,925.57421875,396.71484375
09/22/2020,16:33:51,Firefox,23353,757.46484375,643.671875
09/22/2020,16:33:52,Firefox,23353,757.46484375,643.671875
09/22/2020,16:33:53,Firefox,23353,757.46484375,643.671875
09/22/2020,16:33:54,Firefox,23353,850.85546875,600.35546875
09/22/2020,16:33:55,Firefox,23353,765.546875,606.49609375
09/22/2020,16:33:56,Firefox,23353,888.2421875,539.328125
09/22/2020,16:33:57,Firefox,23353,928.83203125,533.30078125
09/22/2020,16:33:58,Firefox,23353,949.3984375,532.515625
09/22/2020,16:33:59,Firefox,23353,949.3984375,532.515625
09/22/2020,16:34:00,Firefox,23353,949.3984375,532.515625
09/22/2020,16:34:01,Firefox,23353,949.3984375,532.515625
09/22/2020,16:34:02,Firefox,23353,949.3984375,532.515625
09/22/2020,16:34:03,Firefox,23353,949.3984375,532.515625
09/22/2020,16:34:04,Firefox,23353,949.3984375,532.515625
09/22/2020,16:34:05,Firefox,23353,949.3984375,532.515625
09/22/2020,16:34:06,Firefox,23353,1039.59375,595.16796875
09/22/2020,16:34:07,Firefox,23353,1141.69140625,589.58203125
09/22/2020,16:34:08,Firefox,23353,1135.6171875,590.09765625
09/22/2020,16:34:09,Firefox,23353,1135.6171875,590.09765625
09/22/2020,16:34:10,Firefox,23353,1135.6171875,590.09765625
09/22/2020,16:34:11,Firefox,23353,1135.6171875,590.09765625
09/22/2020,16:34:12,Firefox,23353,1135.6171875,590.09765625
09/22/2020,16:34:13,Firefox,23353,1135.6171875,590.09765625
09/22/2020,16:34:14,Firefox,23353,1135.6171875,590.09765625
09/22/2020,16:34:15,Firefox,23353,1132.57421875,596.62109375
09/22/2020,16:34:16,Firefox,23353,1017.46875,684.0625
09/22/2020,16:34:17,Firefox,23353,771.41015625,657.45703125
09/22/2020,16:34:18,Firefox,23353,771.41015625,669.921875
09/22/2020,16:34:19,Firefox,23353,818.14453125,776.6015625
09/22/2020,16:34:20,Firefox,23353,1179.6796875,789.16015625
09/22/2020,16:34:21,Firefox,23353,1303.76171875,851.11328125
09/22/2020,16:34:22,Firefox,23353,1303.76171875,849.13671875
09/22/2020,16:34:23,Firefox,23353,1115.6484375,553.453125
09/22/2020,16:34:24,Firefox,23353,970.046875,805.3125
09/22/2020,16:34:26,Firefox,23353,982.01953125,664.8671875
09/22/2020,16:34:27,Firefox,23353,788.734375,669.98828125
09/22/2020,16:34:28,Firefox,23353,793.3046875,615.49609375
09/22/2020,16:34:29,Firefox,23353,1172.08984375,828.32421875
09/22/2020,16:34:30,Firefox,23353,1411.62109375,879.94921875
09/22/2020,16:34:31,Firefox,23353,891.4765625,342.64453125
09/22/2020,16:34:32,Firefox,23353,837.48828125,298.71875
09/22/2020,16:34:33,Firefox,23353,777.5703125,480.375
